,time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.pose.position.x,.pose.position.y,.pose.position.z,.pose.orientation.x,.pose.orientation.y,.pose.orientation.z,.pose.orientation.w
168,2022/05/19/14:40:45.621293,3072,1652938845,621013057,map,85.0613424334,-53.0521853836,1e-05,0.0,0.0,-0.757858044908,0.65241948451
169,2022/05/19/14:40:45.821207,3073,1652938845,820969000,map,85.0348298075,-53.3074574052,1e-05,0.0,0.0,-0.758913240311,0.651191748781
170,2022/05/19/14:40:46.121710,3074,1652938846,121158098,map,84.9994796388,-53.5627294267,1e-05,0.0,0.0,-0.752634561331,0.65843846872
171,2022/05/19/14:40:46.321758,3075,1652938846,321137816,map,84.9552919286,-53.829100232,1e-05,0.0,0.0,-0.766666836881,0.642045139556
172,2022/05/19/14:40:46.621809,3076,1652938846,621158825,map,84.9022666755,-54.0621746869,1e-05,0.0,0.0,-0.767544262159,0.640995948215
173,2022/05/19/14:40:46.821972,3077,1652938846,821158675,map,84.8492414238,-54.3174467085,1e-05,0.0,0.0,-0.770802139288,0.637074612639
174,2022/05/19/14:40:47.121864,3078,1652938847,121209261,map,84.7962161707,-54.5838175137,1e-05,0.0,0.0,-0.76753637492,0.641005392469
175,2022/05/19/14:40:47.321967,3079,1652938847,321134379,map,84.7520284605,-54.8612871026,1e-05,0.0,0.0,-0.761199187939,0.648518154165
176,2022/05/19/14:40:47.622072,3080,1652938847,621158426,map,84.7255158346,-55.1276579079,1e-05,0.0,0.0,-0.749283840804,0.662248990871
177,2022/05/19/14:40:47.822104,3081,1652938847,821290529,map,84.6724905828,-55.4162262805,1e-05,0.0,0.0,-0.763834780103,0.645411828762
178,2022/05/19/14:40:48.122128,3082,1652938848,121237461,map,84.6459779556,-55.715893436,1e-05,0.0,0.0,-0.664004387741,0.747728676099
179,2022/05/19/14:40:48.322172,3083,1652938848,321288540,map,84.6371404141,-55.982264242,1e-05,0.0,0.0,-0.745992231149,0.665954646403
180,2022/05/19/14:40:48.622238,3084,1652938848,621341254,map,84.6106277882,-56.2375362635,1e-05,0.0,0.0,-0.738582136353,0.67416350232
181,2022/05/19/14:40:48.822207,3085,1652938848,821360358,map,84.5929527038,-56.4928082851,1e-05,0.0,0.0,-0.768201626387,0.640207982781
182,2022/05/19/14:40:49.122396,3086,1652938849,121154102,map,84.5487649936,-56.7369815229,1e-05,0.0,0.0,-0.785547405966,0.618801481075
183,2022/05/19/14:40:49.322041,3087,1652938849,321244810,map,84.5134148249,-57.0033523282,1e-05,0.0,0.0,-0.674527324657,0.738249882013
184,2022/05/19/14:40:49.622208,3088,1652938849,621324652,map,84.5134148249,-57.2808219171,1e-05,0.0,0.0,-0.736172926544,0.676793485653
185,2022/05/19/14:40:49.821750,3089,1652938849,821141898,map,84.5134148249,-57.558291506,1e-05,0.0,0.0,-0.750706970304,0.660635334157
186,2022/05/19/14:40:50.121887,3090,1652938850,121207298,map,84.4957397405,-57.8135635275,1e-05,0.0,0.0,-0.791363970885,0.611345291619
187,2022/05/19/14:40:50.321728,3091,1652938850,321128867,map,84.4427144888,-58.0910331165,1e-05,0.0,0.0,-0.764543704335,0.644571892159
188,2022/05/19/14:40:50.622234,3092,1652938850,621351512,map,84.4515520303,-58.4128978401,1e-05,0.0,0.0,-0.651030999612,0.759051142904
189,2022/05/19/14:40:50.822469,3093,1652938850,821368767,map,84.4515520303,-58.6903674282,1e-05,0.0,0.0,-0.742793783392,0.669520272549
190,2022/05/19/14:40:51.121841,3094,1652938851,121153527,map,84.4250394044,-58.9567382335,1e-05,0.0,0.0,-0.760050612751,0.649863882714
191,2022/05/19/14:40:51.322318,3095,1652938851,321334515,map,84.3808516942,-59.1898126884,1e-05,0.0,0.0,-0.773575384897,0.633704287409
192,2022/05/19/14:40:51.624045,3096,1652938851,621317599,map,84.3013138152,-59.400689576,1e-05,0.0,0.0,-0.743531610994,0.668700787687
193,2022/05/19/14:40:51.822370,3097,1652938851,821348645,map,84.2924762737,-59.6892579486,1e-05,0.0,0.0,-0.689628011941,0.72416379718
194,2022/05/19/14:40:52.122098,3098,1652938852,121207196,map,84.2924762737,-59.9778263204,1e-05,0.0,0.0,-0.723022008316,0.690824996284
195,2022/05/19/14:40:52.322061,3099,1652938852,321169688,map,84.2748011893,-60.2552959094,1e-05,0.0,0.0,-0.769636075599,0.638482819766
196,2022/05/19/14:40:52.621902,3100,1652938852,621165709,map,84.257126105,-60.5216667146,1e-05,0.0,0.0,-0.767596001798,0.640933988819
197,2022/05/19/14:40:52.822201,3101,1652938852,821221535,map,84.2129383947,-60.8213338709,1e-05,0.0,0.0,-0.791318834679,0.611403714319
198,2022/05/19/14:40:53.122048,3102,1652938853,121340498,map,84.2217759363,-61.0988034598,1e-05,0.0,0.0,-0.722377238024,0.691499187262
199,2022/05/19/14:40:53.322260,3103,1652938853,321336718,map,84.177588226,-61.3984706153,1e-05,0.0,0.0,-0.768418687924,0.639947435379
200,2022/05/19/14:40:53.622267,3104,1652938853,621261013,map,84.1687506845,-61.6759402042,1e-05,0.0,0.0,-0.755747698878,0.654862898354
201,2022/05/19/14:40:53.821943,3105,1652938853,821220688,map,84.1599131417,-61.9423110094,1e-05,0.0,0.0,-0.747076141032,0.664738474515
202,2022/05/19/14:40:54.122462,3106,1652938854,121297785,map,83.718036038,-62.3307684336,1e-05,0.0,0.0,-0.750864048893,0.660456796528
203,2022/05/19/14:40:54.322317,3107,1652938854,321346726,map,83.718036038,-62.6082380225,1e-05,0.0,0.0,-0.737053910834,0.675833953368
204,2022/05/19/14:40:54.622183,3108,1652938854,621235742,map,83.85059917,-62.8191149101,1e-05,0.0,0.0,-0.745999902346,0.665946053145
205,2022/05/19/14:40:54.822089,3109,1652938854,821333578,map,83.9389745905,-63.0521893651,1e-05,0.0,0.0,-0.733905227091,0.679251880858
206,2022/05/19/14:40:55.122024,3110,1652938855,121234526,map,83.9831623007,-63.3074613866,1e-05,0.0,0.0,-0.737556432261,0.675285502014
207,2022/05/19/14:40:55.322000,3111,1652938855,321241811,map,83.9654872164,-63.5738321919,1e-05,0.0,0.0,-0.769168115346,0.639046485269
208,2022/05/19/14:40:55.622535,3112,1652938855,621299995,map,83.9566496748,-63.8291042134,1e-05,0.0,0.0,-0.712689452225,0.701479682306
209,2022/05/19/14:40:55.822104,3113,1652938855,821224888,map,83.9212995061,-64.0954750186,1e-05,0.0,0.0,-0.798014582315,0.602638138863
210,2022/05/19/14:40:56.121855,3114,1652938856,121165961,map,83.8771117959,-64.3729446075,1e-05,0.0,0.0,-0.677774391556,0.735269932848
211,2022/05/19/14:40:56.324005,3115,1652938856,321342321,map,83.85059917,-64.6504141965,1e-05,0.0,0.0,-0.717931752009,0.696113496103
212,2022/05/19/14:40:56.622190,3116,1652938856,621251876,map,83.8064114597,-64.905686218,1e-05,0.0,0.0,-0.74309699999,0.669183718127
213,2022/05/19/14:40:56.822666,3117,1652938856,821457516,map,83.7798988326,-65.1942545906,1e-05,0.0,0.0,-0.734718617524,0.678371987234
214,2022/05/19/14:40:57.121918,3118,1652938857,121237611,map,83.7533862067,-65.4717241795,1e-05,0.0,0.0,-0.74460898862,0.667500901922
215,2022/05/19/14:40:57.322316,3119,1652938857,321187336,map,83.7445486652,-65.7491937684,1e-05,0.0,0.0,-0.716514003108,0.697572708289
216,2022/05/19/14:40:57.622398,3120,1652938857,621485557,map,83.718036038,-66.00446579,1e-05,0.0,0.0,-0.706806823002,0.707406612181
217,2022/05/19/14:40:57.823922,3121,1652938857,821326857,map,83.718036038,-66.2708365952,1e-05,0.0,0.0,-0.703832245748,0.710366222343
218,2022/05/19/14:40:58.121910,3122,1652938858,121173669,map,83.6826858706,-66.5372074004,1e-05,0.0,0.0,-0.759345925407,0.650687148765
219,2022/05/19/14:40:58.321683,3123,1652938858,321126591,map,83.7357111224,-66.7813806383,1e-05,0.0,0.0,-0.681840510767,0.731500866627
220,2022/05/19/14:40:58.622300,3124,1652938858,621333221,map,83.7357111224,-67.0588502272,1e-05,0.0,0.0,-0.917203658631,0.398418685045
221,2022/05/19/14:40:58.822230,3125,1652938858,821190682,map,83.7003609549,-67.3585173835,1e-05,0.0,0.0,-0.708584958677,0.705625507147
222,2022/05/19/14:40:59.121915,3126,1652938859,121146676,map,83.6826858706,-67.6248881887,1e-05,0.0,0.0,-0.694501041604,0.719491697805
223,2022/05/19/14:40:59.321945,3127,1652938859,321183850,map,83.6473357019,-67.9134565613,1e-05,0.0,0.0,-0.742793140698,0.669520985579
224,2022/05/19/14:40:59.622365,3128,1652938859,621415201,map,83.6384981603,-68.1465310155,1e-05,0.0,0.0,-0.707752123621,0.70646084924
225,2022/05/19/14:40:59.822543,3129,1652938859,821307766,map,83.6296606175,-68.4018030371,1e-05,0.0,0.0,-0.706170256459,0.708042067177
226,2022/05/19/14:41:00.122210,3130,1652938860,121239179,map,83.5766353657,-68.6570750594,1e-05,0.0,0.0,-0.745426440249,0.666587895313
227,2022/05/19/14:41:00.322807,3131,1652938860,321153553,map,83.5324476555,-68.9456434312,1e-05,0.0,0.0,-0.769116193427,0.639108974283
228,2022/05/19/14:41:00.621230,3132,1652938860,620946438,map,83.5059350283,-69.2231130201,1e-05,0.0,0.0,-0.72559040803,0.688126848608
229,2022/05/19/14:41:00.821196,3133,1652938860,820978889,map,83.4794224024,-69.500582609,1e-05,0.0,0.0,-0.751552847977,0.659672886132
230,2022/05/19/14:41:01.121481,3134,1652938861,120942055,map,83.4882599452,-69.7669534143,1e-05,0.0,0.0,-0.719152214669,0.694852568634
231,2022/05/19/14:41:01.321032,3135,1652938861,320900809,map,83.4705848609,-69.9889290856,1e-05,0.0,0.0,-0.764021627155,0.645190633255
232,2022/05/19/14:41:01.621125,3136,1652938861,620927075,map,83.4263971506,-70.1887071895,1e-05,0.0,0.0,-0.750819206566,0.66050777365
233,2022/05/19/14:41:01.821271,3137,1652938861,820926470,map,83.3998845235,-70.366287726,1e-05,0.0,0.0,-0.733981095675,0.67916989862
234,2022/05/19/14:41:02.121113,3138,1652938862,120928172,map,83.3822094404,-70.5105719123,1e-05,0.0,0.0,-0.717026800434,0.697045599268
235,2022/05/19/14:41:02.321115,3139,1652938862,320926323,map,83.3556968133,-70.599362181,1e-05,0.0,0.0,-0.868546454609,0.495607764452
236,2022/05/19/14:41:02.621184,3140,1652938862,620952961,map,83.3468592717,-70.6659548823,1e-05,0.0,0.0,-0.84253842668,0.538636240489
237,2022/05/19/14:41:02.821248,3141,1652938862,820941364,map,83.391046982,-70.6659548823,1e-05,0.0,0.0,-0.731038131263,0.682336610947
238,2022/05/19/14:41:03.121490,3142,1652938863,120972741,map,83.4352346922,-70.6548560986,1e-05,0.0,0.0,-0.731038131263,0.682336610947
239,2022/05/19/14:41:03.321470,3143,1652938863,321168306,map,83.4617473181,-70.643757315,1e-05,0.0,0.0,-0.731038131263,0.682336610947
240,2022/05/19/14:41:03.621191,3144,1652938863,620941171,map,83.444072235,-70.6548560986,1e-05,0.0,0.0,-0.731038131263,0.682336610947
0,2022/05/19/14:41:10.822210,3173,1652938870,821431654,map,83.6738483278,-70.4217816445,1e-05,0.0,0.0,-0.731038131263,0.682336610947
1,2022/05/19/14:41:11.121825,3174,1652938871,121200650,map,83.6826858706,-70.4217816445,1e-05,0.0,0.0,-0.731038131263,0.682336610947
2,2022/05/19/14:41:11.322040,3175,1652938871,321338358,map,83.6826858706,-70.4106828608,1e-05,0.0,0.0,-0.731038131263,0.682336610947
3,2022/05/19/14:41:11.622079,3176,1652938871,621256565,map,83.7003609549,-70.4106828608,1e-05,0.0,0.0,-0.731038131263,0.682336610947
4,2022/05/19/14:41:11.822197,3177,1652938871,821274706,map,83.7003609549,-70.4106828608,1e-05,0.0,0.0,-0.731038131263,0.682336610947
5,2022/05/19/14:41:12.122012,3178,1652938872,121225704,map,83.7091984965,-70.4106828608,1e-05,0.0,0.0,-0.731038131263,0.682336610947
6,2022/05/19/14:41:12.322074,3179,1652938872,321164176,map,83.7091984965,-70.4106828608,1e-05,0.0,0.0,-0.731038131263,0.682336610947
7,2022/05/19/14:41:12.621818,3180,1652938872,621171319,map,83.718036038,-70.4217816445,1e-05,0.0,0.0,-0.20944039522,0.977821415622
8,2022/05/19/14:41:12.821734,3181,1652938872,821142963,map,83.7622237495,-70.4550779947,1e-05,0.0,0.0,-0.731038131263,0.682336610947
9,2022/05/19/14:41:13.122012,3182,1652938873,121208823,map,83.8240865428,-70.443979211,1e-05,0.0,0.0,0.218797598655,0.975770265392
10,2022/05/19/14:41:13.321987,3183,1652938873,321332720,map,83.9301370477,-70.3773865097,1e-05,0.0,0.0,0.330068776554,0.943956886062
11,2022/05/19/14:41:13.621953,3184,1652938873,621309532,map,84.0450250953,-70.3218925921,1e-05,0.0,0.0,0.194672455594,0.980868306672
12,2022/05/19/14:41:13.823870,3185,1652938873,821225998,map,84.1599131417,-70.2885962418,1e-05,0.0,0.0,0.0508491732427,0.998706344017
13,2022/05/19/14:41:14.121788,3186,1652938874,121151610,map,84.2659636465,-70.2774974582,1e-05,0.0,0.0,0.0472559460214,0.99888281373
14,2022/05/19/14:41:14.322049,3187,1652938874,321269505,map,84.3189888996,-70.2663986745,1e-05,0.0,0.0,0.184992326219,0.98273996522
15,2022/05/19/14:41:14.622223,3188,1652938874,621351473,map,84.3543390683,-70.2663986745,1e-05,0.0,0.0,0.0740699374023,0.997253049318
16,2022/05/19/14:41:14.821707,3189,1652938874,821114283,map,84.3985267785,-70.2774974582,1e-05,0.0,0.0,-0.0582325863786,0.99830304311
17,2022/05/19/14:41:15.122355,3190,1652938875,121270974,map,84.486902199,-70.2885962418,1e-05,0.0,0.0,-0.00375707417535,0.999992942172
18,2022/05/19/14:41:15.322043,3191,1652938875,321289359,map,84.584115161,-70.2885962418,1e-05,0.0,0.0,0.0284110965704,0.999596323318
19,2022/05/19/14:41:15.621945,3192,1652938875,621255654,map,84.7078407502,-70.2885962418,1e-05,0.0,0.0,-0.0400819162789,0.999196397105
20,2022/05/19/14:41:15.822191,3193,1652938875,821227643,map,84.8580789653,-70.2996950247,1e-05,0.0,0.0,-0.0428922662855,0.999079703273
21,2022/05/19/14:41:16.121936,3194,1652938876,121208099,map,85.0436673491,-70.3107938084,1e-05,0.0,0.0,0.00335346933937,0.999994377106
22,2022/05/19/14:41:16.322055,3195,1652938876,321322673,map,85.22041819,-70.3551889431,1e-05,0.0,0.0,-0.097565269199,0.995229128516
23,2022/05/19/14:41:16.621957,3196,1652938876,621207900,map,85.3618188636,-70.4328804273,1e-05,0.0,0.0,-0.137862289897,0.990451406695
24,2022/05/19/14:41:16.824326,3197,1652938876,821263177,map,85.4943819943,-70.56606583,1e-05,0.0,0.0,-0.40851589999,0.91275120348
25,2022/05/19/14:41:17.122337,3198,1652938877,121228616,map,85.6092700419,-70.7103500163,1e-05,0.0,0.0,-0.12597276168,0.992033700695
26,2022/05/19/14:41:17.322509,3199,1652938877,321326144,map,85.9804468082,-70.6992512326,1e-05,0.0,0.0,-0.139630146645,0.990203727597
27,2022/05/19/14:41:17.622121,3200,1652938877,621293137,map,86.2809232397,-70.7325475836,1e-05,0.0,0.0,-0.158119549989,0.987419975447
28,2022/05/19/14:41:17.822403,3201,1652938877,821271155,map,86.572562127,-70.7880415013,1e-05,0.0,0.0,-0.568432767243,0.822729718148
29,2022/05/19/14:41:18.122120,3202,1652938878,121218559,map,86.8730385584,-70.8324366352,1e-05,0.0,0.0,-0.127137144803,0.991885147792
30,2022/05/19/14:41:18.321805,3203,1652938878,320945964,map,87.1293272783,-70.8879305536,1e-05,0.0,0.0,-0.151090449831,0.98851994212
31,2022/05/19/14:41:18.621233,3204,1652938878,620946688,map,87.4121286242,-70.9212269039,1e-05,0.0,0.0,-0.119070559929,0.992885794922
32,2022/05/19/14:41:18.821254,3205,1652938878,820983096,map,87.6419047182,-70.9878196052,1e-05,0.0,0.0,-0.107784198204,0.994174314
33,2022/05/19/14:41:19.121816,3206,1652938879,120927956,map,87.8805183537,-71.0433135228,1e-05,0.0,0.0,-0.136362430142,0.99065901684
34,2022/05/19/14:41:19.321174,3207,1652938879,320929839,map,88.1368070737,-71.0766098738,1e-05,0.0,0.0,-0.0999795868679,0.994989488492
35,2022/05/19/14:41:19.621243,3208,1652938879,620951902,map,88.3489080833,-71.1210050078,1e-05,0.0,0.0,-0.0853482343861,0.996351182509
36,2022/05/19/14:41:19.821213,3209,1652938879,820943057,map,88.5433340099,-71.1764989254,1e-05,0.0,0.0,-0.698540561411,0.715570460586
37,2022/05/19/14:41:20.121251,3210,1652938880,121090438,map,88.6493845147,-71.2097952765,1e-05,0.0,0.0,-0.600965390769,0.799275045962
38,2022/05/19/14:41:20.321269,3211,1652938880,321083611,map,88.8438104401,-71.2541904104,1e-05,0.0,0.0,-0.116119148141,0.993235291074
39,2022/05/19/14:41:20.621231,3212,1652938880,620928192,map,88.9940486551,-71.2985855451,1e-05,0.0,0.0,-0.139076485878,0.9902816423
40,2022/05/19/14:41:20.821573,3213,1652938880,821151359,map,89.2061496648,-71.3429806791,1e-05,0.0,0.0,-0.65401124805,0.756484822997
41,2022/05/19/14:41:21.121207,3214,1652938881,120974267,map,89.4359257588,-71.3762770293,1e-05,0.0,0.0,-0.111493648116,0.993765146516
42,2022/05/19/14:41:21.321442,3215,1652938881,320977330,map,89.6745393944,-71.4428697306,1e-05,0.0,0.0,-0.650326856672,0.759654513244
43,2022/05/19/14:41:21.622027,3216,1652938881,621179329,map,89.9308281143,-71.4983636491,1e-05,0.0,0.0,-0.0970787231566,0.995276706002
44,2022/05/19/14:41:21.821265,3217,1652938881,820965225,map,90.1782792927,-71.5649563504,1e-05,0.0,0.0,-0.152478212222,0.988306832313
45,2022/05/19/14:41:22.121194,3218,1652938882,120934483,map,90.4168929282,-71.6315490517,1e-05,0.0,0.0,-0.653905286349,0.75657641814
46,2022/05/19/14:41:22.321357,3219,1652938882,320985299,map,90.6555065638,-71.698141753,1e-05,0.0,0.0,-0.675396136029,0.737455123676
47,2022/05/19/14:41:22.621263,3220,1652938882,620977012,map,90.832257406,-71.8202283719,1e-05,0.0,0.0,-0.348029208674,0.937483690477
48,2022/05/19/14:41:22.821416,3221,1652938882,820995881,map,91.0973836675,-71.8646235059,1e-05,0.0,0.0,-0.0937267330968,0.995597960777
49,2022/05/19/14:41:23.121214,3222,1652938883,120945145,map,91.3448348459,-71.9201174235,1e-05,0.0,0.0,-0.685039389647,0.728506029235
50,2022/05/19/14:41:23.321731,3223,1652938883,320946082,map,91.5834484814,-71.9756113419,1e-05,0.0,0.0,-0.129502679128,0.991579072036
51,2022/05/19/14:41:23.621948,3224,1652938883,620951747,map,91.8043870339,-72.0422040432,1e-05,0.0,0.0,-0.108789235257,0.994064838073
52,2022/05/19/14:41:23.821273,3225,1652938883,820942131,map,92.0076505008,-72.1198955274,1e-05,0.0,0.0,-0.132429733981,0.991192395833
53,2022/05/19/14:41:24.122054,3226,1652938884,121219640,map,92.2109139689,-72.2086857961,1e-05,0.0,0.0,-0.173954977495,0.984753606647
54,2022/05/19/14:41:24.321841,3227,1652938884,321178553,map,92.4406900629,-72.2752784974,1e-05,0.0,0.0,-0.0929465012337,0.995671104285
55,2022/05/19/14:41:24.623743,3228,1652938884,621331515,map,92.6704661569,-72.3529699824,1e-05,0.0,0.0,-0.159307442414,0.987229020436
56,2022/05/19/14:41:24.821912,3229,1652938884,821287908,map,92.9444299612,-72.4195626837,1e-05,0.0,0.0,-0.619724379535,0.784819529197
57,2022/05/19/14:41:25.122041,3230,1652938885,121147431,map,93.2360688486,-72.486155385,1e-05,0.0,0.0,-0.187976782052,0.982173472157
58,2022/05/19/14:41:25.321832,3231,1652938885,321178700,map,93.4658449426,-72.5749456537,1e-05,0.0,0.0,-0.700927874671,0.713232160316
59,2022/05/19/14:41:25.621220,3232,1652938885,620983804,map,93.6956210366,-72.641538355,1e-05,0.0,0.0,-0.65887585031,0.75225169583
60,2022/05/19/14:41:25.821707,3233,1652938885,821087506,map,93.8988845047,-72.6970322726,1e-05,0.0,0.0,-0.102641583107,0.994718405086
61,2022/05/19/14:41:26.122248,3234,1652938886,121289586,map,94.1463356818,-72.7747237576,1e-05,0.0,0.0,-0.995477786142,0.0949946172074
62,2022/05/19/14:41:26.322329,3235,1652938886,321350906,map,94.2258735608,-72.8968103765,1e-05,0.0,0.0,-0.997124985689,0.075774421241
63,2022/05/19/14:41:26.621770,3236,1652938886,621178625,map,94.2965738982,-73.0410945628,1e-05,0.0,0.0,-0.486027067323,0.873943756674
64,2022/05/19/14:41:26.821995,3237,1652938886,821313570,map,94.5175124494,-73.1520823981,1e-05,0.0,0.0,-0.192573689158,0.981282515
65,2022/05/19/14:41:27.122572,3238,1652938887,122049375,map,94.8179888795,-73.2630702333,1e-05,0.0,0.0,-0.196029835656,0.980597931638
66,2022/05/19/14:41:27.322130,3239,1652938887,321165749,map,95.0831151423,-73.3629592857,1e-05,0.0,0.0,-0.390062606242,0.9207883379
67,2022/05/19/14:41:27.621683,3240,1652938887,621150632,map,95.2598659832,-73.5294410386,1e-05,0.0,0.0,-0.0750449495043,0.997180152006
68,2022/05/19/14:41:27.821570,3241,1652938887,821076748,map,95.4719669929,-73.662626442,1e-05,0.0,0.0,-0.894445542006,0.447176891605
69,2022/05/19/14:41:28.121764,3242,1652938888,121196531,map,95.6487178339,-73.8513057622,1e-05,0.0,0.0,-0.448770923716,0.893646830704
70,2022/05/19/14:41:28.322401,3243,1652938888,321418387,map,95.851981302,-73.9844911648,1e-05,0.0,0.0,-0.286657736918,0.958033058858
71,2022/05/19/14:41:28.622160,3244,1652938888,621375574,map,95.9845444327,-74.1842692687,1e-05,0.0,0.0,-0.496105959045,0.868261986615
72,2022/05/19/14:41:28.822010,3245,1652938888,821249300,map,96.2143205268,-74.3507510216,1e-05,0.0,0.0,-0.370098221767,0.928992629812
73,2022/05/19/14:41:29.122200,3246,1652938889,121351816,map,96.391071369,-74.5061339916,1e-05,0.0,0.0,-0.943092610152,0.332530192129
74,2022/05/19/14:41:29.321806,3247,1652938889,321159010,map,96.5854972943,-74.6726157453,1e-05,0.0,0.0,-0.322883059253,0.94643886757
75,2022/05/19/14:41:29.622531,3248,1652938889,621289777,map,96.7534105937,-74.8390974981,1e-05,0.0,0.0,-0.372950455571,0.927851258387
76,2022/05/19/14:41:29.822089,3249,1652938889,821332230,map,96.9301614347,-75.0166780347,1e-05,0.0,0.0,-0.3655742939,0.930782163366
77,2022/05/19/14:41:30.121308,3250,1652938890,120987681,map,97.1599375287,-75.1831597884,1e-05,0.0,0.0,-0.269767126571,0.962925592879
78,2022/05/19/14:41:30.321950,3251,1652938890,320986850,map,97.3720385384,-75.349641542,1e-05,0.0,0.0,-0.338327926172,0.941028275012
79,2022/05/19/14:41:30.621191,3252,1652938890,620928954,map,97.4692515017,-75.5494196459,1e-05,0.0,0.0,-0.426079162265,0.904685883323
80,2022/05/19/14:41:30.821164,3253,1652938890,820953218,map,97.4162262486,-75.7048026151,1e-05,0.0,0.0,0.271874314937,0.962332768265
81,2022/05/19/14:41:31.121149,3254,1652938891,120950080,map,97.4162262486,-75.8823831525,1e-05,0.0,0.0,-0.674675680555,0.738114304202
82,2022/05/19/14:41:31.321172,3255,1652938891,320966586,map,97.5664644637,-76.0932600401,1e-05,0.0,0.0,-0.489935465525,0.87175870493
83,2022/05/19/14:41:31.621109,3256,1652938891,620920661,map,97.6725149686,-76.2819393603,1e-05,0.0,0.0,-0.611171246811,0.7914983936
84,2022/05/19/14:41:31.821831,3257,1652938891,820954397,map,97.7078651373,-76.5150138145,1e-05,0.0,0.0,-0.273017166178,0.962009161584
85,2022/05/19/14:41:32.121236,3258,1652938892,120948713,map,97.8139156421,-76.6814955682,1e-05,0.0,0.0,-0.0499437140323,0.998752034005
86,2022/05/19/14:41:32.321246,3259,1652938892,321016941,map,97.8315907264,-76.8368785374,1e-05,0.0,0.0,0.484723675992,0.874667341298
87,2022/05/19/14:41:32.621131,3260,1652938892,620938137,map,97.8757784367,-77.0144590747,1e-05,0.0,0.0,-0.478843861807,0.877900083159
88,2022/05/19/14:41:32.821200,3261,1652938892,820913284,map,97.9288036885,-77.1809408276,1e-05,0.0,0.0,-0.466311760244,0.884620450961
89,2022/05/19/14:41:33.121181,3262,1652938893,120971747,map,97.9464787728,-77.2697310963,1e-05,0.0,0.0,-0.471258430049,0.881995176919
90,2022/05/19/14:41:33.321798,3263,1652938893,320972152,map,98.0348541933,-77.3363237976,1e-05,0.0,0.0,-0.110674430831,0.993856715206
91,2022/05/19/14:41:33.621202,3264,1652938893,620967157,map,98.1320671566,-77.3807189315,1e-05,0.0,0.0,-0.051759296731,0.99865958925
92,2022/05/19/14:41:33.821198,3265,1652938893,820973017,map,98.5120814657,-77.3696201486,1e-05,0.0,0.0,-0.471258430049,0.881995176919
93,2022/05/19/14:41:34.121298,3266,1652938894,120952040,map,98.5562691759,-77.4029164989,1e-05,0.0,0.0,-0.471258430049,0.881995176919
94,2022/05/19/14:41:34.321176,3267,1652938894,320963307,map,98.706507391,-77.3585213649,1e-05,0.0,0.0,-0.471258430049,0.881995176919
95,2022/05/19/14:41:34.621175,3268,1652938894,620910521,map,98.9274459422,-77.3252250139,1e-05,0.0,0.0,-0.471258430049,0.881995176919
96,2022/05/19/14:41:34.821234,3269,1652938894,820949694,map,99.1218718688,-77.2919286636,1e-05,0.0,0.0,-0.471258430049,0.881995176919
